,DOM,delay
3808,10,-8
3809,10,-9
3810,10,-8
3811,10,-9
3812,10,-8
3813,10,-9
3814,10,-8
3815,10,-9
3816,10,-8
3817,10,-9
3818,10,-8
3819,10,-9
3820,10,-8
3821,10,-8
3822,10,-8
3823,10,-8
3824,10,-8
3825,10,-8
3826,10,-8
3827,10,-8
3828,10,-8
3829,10,-8
3830,10,-8
3831,10,-8
3832,10,-8
3833,10,-8
3834,10,-8
3835,10,-8
3836,10,-8
3837,10,-8
3838,10,-8
3839,10,-8
3840,10,-8
3841,10,-8
3842,10,-9
3843,10,-8
3844,10,-8
3845,10,-8
3846,10,-9
3847,10,-8
3848,10,-9
3849,10,-8
3850,10,-9
3851,10,-8
3852,10,-9
3853,10,-8
3854,10,-9
3855,10,-8
3856,10,-9
3857,10,-8
3858,10,-8
3859,10,-8
3860,10,-8
3861,10,-8
3862,10,-8
3863,10,-8
3864,10,-8
3865,10,-8
3866,10,-8
3867,10,-8
3868,10,-8
3869,10,-8
3870,10,-8
3871,10,-8
3872,10,-8
3873,10,-8
3874,10,-8
3875,10,-9
3876,10,-8
3877,10,-8
3878,10,-8
3879,10,-9
3880,10,-8
3881,10,-9
3882,10,-8
3883,10,-9
3884,10,-8
3885,10,-8
3886,10,-8
3887,10,-9
3888,10,-8
3889,10,-9
3890,10,-8
3891,10,-8
3892,10,-8
3893,10,-8
3894,10,-8
3895,10,-8
3896,10,-8
3897,10,-8
3898,10,-8
3899,10,-8
3900,10,-8
3901,10,-8
3902,10,-8
3903,10,-8
3904,10,-8
3905,10,-8
3906,10,-8
3907,10,-8
3908,10,-8
3909,10,-8
3910,10,-8
3911,10,-8
3912,10,-8
3913,10,-8
3914,10,-8
3915,10,-8
3916,10,-9
3917,10,-8
3918,10,-8
3919,10,-8
3920,10,-9
3921,10,-8
3922,10,-9
3923,10,-8
3924,10,-9
3925,10,-8
3926,10,-9
3927,10,-8
3928,10,-8
3929,10,-8
3930,10,-8
3931,10,-8
3932,10,-8
3933,10,-8
3934,10,-8
3935,10,-8
3936,10,-8
3937,10,-8
3938,10,-8
3939,10,-8
3940,10,-8
3941,10,-8
3942,10,-8
3943,10,-8
3944,10,-8
3945,10,-8
3946,10,-8
3947,10,-8
3948,10,-8
3949,10,-8
3950,10,-8
3951,10,-8
3952,10,-8
3953,10,-8
3954,10,-8
3955,10,-8
3956,10,-8
3957,10,-8
3958,10,-8
3959,10,-8
3960,10,-8
3961,10,-9
3962,10,-8
3963,10,-9
3964,10,-8
3965,10,-9
3966,10,-8
3967,10,-9
3968,10,-8
3969,10,-9
3970,10,-8
3971,10,-9
3972,10,-8
3973,10,-9
3974,10,-8
3975,10,-9
3976,10,-8
3977,10,-9
3978,10,-8
3979,10,-9
3980,10,-8
3981,10,-9
3982,10,-8
3983,10,-8
3984,10,-8
3985,10,-8
3986,10,-8
3987,10,-9
3988,10,-8
3989,10,-8
3990,10,-8
3991,10,-8
3992,10,-8
3993,10,-8
3994,10,-8
3995,10,-8
3996,10,-8
3997,10,-8
3998,10,-8
3999,10,-8
4000,10,-8
4001,10,-8
4002,10,-8
4003,10,-8
4004,10,-8
4005,10,-8
4006,10,-8
4007,10,-8
4008,10,-8
4009,10,-8
4010,10,-8
4011,10,-8
4012,10,-8
4013,10,-8
4014,10,-8
4015,10,-8
4016,10,-8
4017,10,-8
4018,10,-8
4019,10,-8
4020,10,-8
4021,10,-8
4022,10,-9
4023,10,-8
4024,10,-8
4025,10,-8
4026,10,-8
4027,10,-8
4028,10,-8
4029,10,-8
4030,10,-9
4031,10,-8
4032,10,-9
4033,10,-8
4034,10,-9
4035,10,-8
4036,10,-8
4037,10,-8
4038,10,-8
4039,10,-8
4040,10,-8
4041,10,-8
4042,10,-8
4043,10,-8
4044,10,-9
4045,10,-8
4046,10,-9
4047,10,-8
4048,10,-9
4049,10,-8
4050,10,-9
4051,10,-8
4052,10,-9
4053,10,-8
4054,10,-9
4055,10,-8
4056,10,-9
4057,10,-8
4058,10,-9
4059,10,-8
4060,10,-9
4061,10,-8
4062,10,-8
4063,10,-8
4064,11,-13
4065,11,-13
4066,11,-13
4067,11,-13
4068,11,-13
4069,11,-13
4070,11,-14
4071,11,-13
4072,11,-13
4073,11,-13
4074,11,-13
4075,11,-13
4076,11,-13
4077,11,-13
4078,11,-13
4079,11,-13
4080,11,-13
4081,11,-13
4082,11,-13
4083,11,-13
4084,11,-14
4085,11,-13
4086,11,-13
4087,11,-13
4088,11,-13
4089,11,-13
4090,11,-14
4091,11,-13
4092,11,-13
4093,11,-13
4094,11,-13
4095,11,-13
4096,11,-13
4097,11,-13
4098,11,-13
4099,11,-13
4100,11,-13
4101,11,-13
4102,11,-13
4103,11,-14
4104,11,-13
4105,11,-13
4106,11,-13
4107,11,-13
4108,11,-13
4109,11,-13
4110,11,-13
4111,11,-13
4112,11,-13
4113,11,-13
4114,11,-13
4115,11,-13
4116,11,-13
4117,11,-14
4118,11,-13
4119,11,-13
4120,11,-13
4121,11,-13
4122,11,-13
4123,11,-13
4124,11,-13
4125,11,-13
4126,11,-13
4127,11,-13
4128,11,-13
4129,11,-13
4130,11,-13
4131,11,-14
4132,11,-13
4133,11,-13
4134,11,-13
4135,11,-13
4136,11,-13
4137,11,-13
4138,11,-13
4139,11,-13
4140,11,-13
4141,11,-13
4142,11,-13
4143,11,-13
4144,11,-13
4145,11,-13
4146,11,-13
4147,11,-13
4148,11,-13
4149,11,-13
4150,11,-13
4151,11,-13
4152,11,-12
4153,11,-13
4154,11,-13
4155,11,-13
4156,11,-13
4157,11,-13
4158,11,-13
4159,11,-13
4160,11,-13
4161,11,-13
4162,11,-13
4163,11,-13
4164,11,-13
4165,11,-13
4166,11,-14
4167,11,-13
4168,11,-13
4169,11,-13
4170,11,-13
4171,11,-13
4172,11,-13
4173,11,-14
4174,11,-13
4175,11,-13
4176,11,-13
4177,11,-13
4178,11,-13
4179,11,-13
4180,11,-13
4181,11,-13
4182,11,-13
4183,11,-13
4184,11,-13
4185,11,-13
4186,11,-13
4187,11,-14
4188,11,-13
4189,11,-13
4190,11,-13
4191,11,-13
4192,11,-13
4193,11,-13
4194,11,-13
4195,11,-13
4196,11,-13
4197,11,-13
4198,11,-13
4199,11,-13
4200,11,-13
4201,11,-13
4202,11,-13
4203,11,-13
4204,11,-13
4205,11,-13
4206,11,-13
4207,11,-13
4208,11,-13
4209,11,-13
4210,11,-13
4211,11,-14
4212,11,-13
4213,11,-14
4214,11,-13
4215,11,-14
4216,11,-13
4217,11,-14
4218,11,-13
4219,11,-14
4220,11,-13
4221,11,-13
4222,11,-13
4223,11,-13
4224,11,-13
4225,11,-13
4226,11,-13
4227,11,-13
4228,11,-13
4229,11,-13
4230,11,-13
4231,11,-13
4232,11,-13
4233,11,-13
4234,11,-13
4235,11,-13
4236,11,-13
4237,11,-13
4238,11,-13
4239,11,-13
4240,11,-14
4241,11,-13
4242,11,-13
4243,11,-13
4244,11,-13
4245,11,-13
4246,11,-13
4247,11,-13
4248,11,-13
4249,11,-13
4250,11,-13
4251,11,-13
4252,11,-13
4253,11,-13
4254,11,-13
4255,11,-13
4256,11,-13
4257,11,-13
4258,11,-13
4259,11,-13
4260,11,-13
4261,11,-13
4262,11,-13
4263,11,-13
4264,11,-13
4265,11,-13
4266,11,-13
4267,11,-13
4268,11,-13
4269,11,-14
4270,11,-13
4271,11,-13
4272,11,-13
4273,11,-13
4274,11,-13
4275,11,-13
4276,11,-13
4277,11,-13
4278,11,-13
4279,11,-13
4280,11,-13
4281,11,-13
4282,11,-13
4283,11,-13
4284,11,-13
4285,11,-13
4286,11,-13
4287,11,-13
4288,11,-13
4289,11,-13
4290,11,-13
4291,11,-13
4292,11,-13
4293,11,-13
4294,11,-13
4295,11,-13
4296,11,-14
4297,11,-13
4298,11,-14
4299,11,-13
4300,11,-14
4301,11,-13
4302,11,-14
4303,11,-13
4304,11,-13
4305,11,-13
4306,11,-13
4307,11,-13
4308,11,-13
4309,11,-13
4310,11,-13
4311,11,-13
4312,11,-13
4313,11,-13
4314,11,-13
4315,11,-13
4316,11,-13
4317,11,-13
4318,11,-13
4319,11,-13
4320,11,-13
4321,11,-13
4322,11,-13
4323,11,-13
4324,11,-13
4325,11,-13
4326,11,-13
4327,11,-13
4328,11,-13
4329,11,-12
4330,11,-13
4331,11,-13
4332,11,-13
4333,11,-13
4334,11,-13
4335,11,-13
4336,11,-13
4337,11,-13
4338,11,-13
4339,11,-13
4340,11,-13
4341,11,-13
4342,11,-13
4343,11,-13
4344,11,-13
4345,11,-13
4346,11,-13
4347,11,-13
4348,11,-13
4349,11,-13
4350,11,-13
4351,11,-13
4352,11,-13
4353,11,-13
4354,11,-13
4355,11,-13
4356,11,-13
4357,11,-13
4358,11,-13
4359,11,-13
4360,11,-14
4361,11,-13
4362,11,-14
4363,11,-13
4364,11,-14
4365,11,-13
4366,11,-13
4367,11,-13
4368,11,-13
4369,11,-13
4370,11,-13
4371,11,-13
4372,11,-13
4373,11,-13
4374,11,-13
4375,11,-13
4376,11,-13
4377,11,-13
4378,11,-13
4379,11,-13
4380,11,-13
4381,11,-13
4382,11,-13
4383,11,-13
4384,11,-13
4385,11,-13
4386,11,-13
4387,11,-13
4388,11,-13
4389,11,-13
4390,11,-13
4391,11,-13
4392,11,-13
4393,11,-13
4394,11,-13
4395,11,-13
4396,11,-13
4397,11,-13
4398,11,-13
4399,11,-13
4400,11,-13
4401,11,-13
4402,11,-13
4403,11,-13
4404,11,-13
4405,11,-13
4406,11,-13
4407,11,-13
4408,11,-13
4409,11,-13
4410,11,-13
4411,11,-13
4412,11,-13
4413,11,-13
4414,11,-13
4415,11,-13
4416,11,-13
4417,11,-13
4418,11,-13
4419,11,-13
4420,11,-13
4421,11,-13
4422,11,-13
4423,11,-13
4424,11,-13
4425,11,-13
4426,11,-13
4427,11,-13
4428,11,-13
4429,11,-13
4430,11,-13
4431,11,-13
4432,11,-13
4433,11,-13
4434,11,-14
4435,11,-13
4436,11,-13
4437,11,-13
4438,11,-13
4439,11,-13
4440,11,-13
4441,11,-13
4442,11,-13
4443,11,-13
4444,11,-13
4445,11,-13
4446,11,-13
4447,11,-13
4448,11,-13
4449,11,-13
4450,11,-13
4451,11,-13
4452,11,-13
4453,11,-13
4454,11,-13
4455,11,-13
4456,11,-13
4457,11,-13
4458,11,-13
4459,11,-13
4460,11,-13
4461,11,-13
4462,11,-13
4463,11,-13
4464,11,-13
4465,11,-13
4466,11,-13
4467,11,-13
4468,11,-13
4469,11,-13
4470,11,-13
4471,11,-13
4472,11,-13
4473,11,-13
4474,11,-13
4475,11,-13
4476,11,-13
4477,11,-13
4478,11,-13
4479,11,-13
4480,11,-13
4481,11,-13
4482,11,-13
4483,11,-13
4484,11,-13
4485,11,-13
4486,11,-13
4487,11,-13
4488,11,-13
4489,11,-13
4490,11,-13
4491,11,-12
4492,11,-13
4493,11,-13
4494,11,-13
4495,11,-14
4496,11,-13
4497,11,-13
4498,11,-13
4499,11,-13
4500,11,-13
4501,11,-13
4502,11,-13
4503,11,-13
4504,11,-13
4505,11,-13
4506,11,-13
4507,11,-13
4508,11,-13
4509,11,-13
4510,11,-13
4511,11,-13
4512,11,-13
4513,11,-13
4514,11,-13
4515,11,-13
4516,11,-13
4517,11,-13
4518,11,-13
4519,11,-13
4520,11,-13
4521,11,-13
4522,11,-13
4523,11,-13
4524,11,-13
4525,11,-13
4526,11,-13
4527,11,-13
4528,11,-13
4529,11,-13
4530,11,-13
4531,11,-13
4532,11,-13
4533,11,-13
4534,11,-13
4535,11,-13
4536,11,-13
4537,11,-13
4538,11,-13
4539,11,-13
4540,11,-13
4541,11,-13
4542,11,-13
4543,11,-13
4544,11,-13
4545,11,-13
4546,11,-13
4547,11,-13
4548,11,-13
4549,11,-13
4550,11,-13
4551,11,-13
4552,11,-13
4553,11,-13
4554,11,-13
4555,11,-13
4556,11,-14
4557,11,-13
4558,11,-13
4559,11,-13
4560,11,-13
4561,11,-13
4562,11,-13
4563,11,-13
4564,11,-14
4565,11,-13
4566,11,-13
4567,11,-13
4568,11,-13
4569,11,-13
4570,11,-12
4571,11,-13
4572,12,-4
4573,12,-4
4574,12,-4
4575,12,-4
4576,12,-4
4577,12,-5
4578,12,-5
4579,12,-4
4580,12,-4
4581,12,-4
4582,12,-4
4583,12,-4
4584,12,-4
4585,12,-4
4586,12,-4
4587,12,-4
4588,12,-4
4589,12,-4
4590,12,-5
4591,12,-5
4592,12,-5
4593,12,-4
4594,12,-4
4595,12,-4
4596,12,-4
4597,12,-4
4598,12,-5
4599,12,-4
4600,12,-4
4601,12,-4
4602,12,-4
4603,12,-4
4604,12,-4
4605,12,-5
4606,12,-4
4607,12,-4
4608,12,-4
4609,12,-4
4610,12,-4
4611,12,-5
4612,12,-4
4613,12,-4
4614,12,-4
4615,12,-4
4616,12,-4
4617,12,-4
4618,12,-5
4619,12,-4
4620,12,-4
4621,12,-4
4622,12,-4
4623,12,-4
4624,12,-4
4625,12,-5
4626,12,-4
4627,12,-4
4628,12,-4
4629,12,-4
4630,12,-4
4631,12,-5
4632,12,-4
4633,12,-4
4634,12,-4
4635,12,-4
4636,12,-4
4637,12,-4
4638,12,-4
4639,12,-5
4640,12,-4
4641,12,-4
4642,12,-4
4643,12,-4
4644,12,-4
4645,12,-5
4646,12,-4
4647,12,-4
4648,12,-4
4649,12,-4
4650,12,-4
4651,12,-4
4652,12,-5
4653,12,-4
4654,12,-4
4655,12,-4
4656,12,-4
4657,12,-4
4658,12,-4
4659,12,-5
4660,12,-4
4661,12,-4
4662,12,-4
4663,12,-4
4664,12,-4
4665,12,-4
4666,12,-5
4667,12,-4
4668,12,-4
4669,12,-4
4670,12,-4
4671,12,-4
4672,12,-4
4673,12,-4
4674,12,-5
4675,12,-4
4676,12,-4
4677,12,-4
4678,12,-4
4679,12,-4
4680,12,-5
4681,12,-5
4682,12,-4
4683,12,-4
4684,12,-4
4685,12,-4
4686,12,-4
4687,12,-4
4688,12,-4
4689,12,-4
4690,12,-4
4691,12,-4
4692,12,-4
4693,12,-4
4694,12,-5
4695,12,-5
4696,12,-4
4697,12,-4
4698,12,-4
4699,12,-4
4700,12,-4
4701,12,-4
4702,12,-4
4703,12,-4
4704,12,-4
4705,12,-4
4706,12,-4
4707,12,-4
4708,12,-4
4709,12,-5
4710,12,-4
4711,12,-4
4712,12,-4
4713,12,-4
4714,12,-4
4715,12,-4
4716,12,-5
4717,12,-4
4718,12,-4
4719,12,-4
4720,12,-4
4721,12,-5
4722,12,-4
4723,12,-5
4724,12,-4
4725,12,-5
4726,12,-4
4727,12,-5
4728,12,-4
4729,12,-4
4730,12,-4
4731,12,-4
4732,12,-4
4733,12,-4
4734,12,-4
4735,12,-4
4736,12,-4
4737,12,-4
4738,12,-4
4739,12,-4
4740,12,-4
4741,12,-4
4742,12,-4
4743,12,-4
4744,12,-5
4745,12,-4
4746,12,-5
4747,12,-4
4748,12,-5
4749,12,-4
4750,12,-4
4751,12,-4
4752,12,-4
4753,12,-4
4754,12,-4
4755,12,-4
4756,12,-4
4757,12,-4
4758,12,-4
4759,12,-4
4760,12,-4
4761,12,-4
4762,12,-4
4763,12,-4
4764,12,-4
4765,12,-4
4766,12,-4
4767,12,-4
4768,12,-4
4769,12,-5
4770,12,-4
4771,12,-5
4772,12,-4
4773,12,-5
4774,12,-4
4775,12,-5
4776,12,-4
4777,12,-5
4778,12,-4
4779,12,-4
4780,12,-4
4781,12,-4
4782,12,-4
4783,12,-4
4784,12,-4
4785,12,-4
4786,12,-4
4787,12,-4
4788,12,-4
4789,12,-4
4790,12,-4
4791,12,-4
4792,12,-4
4793,12,-4
4794,12,-4
4795,12,-4
4796,12,-4
4797,12,-4
4798,12,-4
4799,12,-4
4800,12,-4
4801,12,-4
4802,12,-5
4803,12,-4
4804,12,-5
4805,12,-4
4806,12,-5
4807,12,-4
4808,12,-5
4809,12,-4
4810,12,-5
4811,12,-4
4812,12,-4
4813,12,-4
4814,12,-4
4815,12,-4
4816,12,-4
4817,12,-4
4818,12,-4
4819,12,-4
4820,12,-4
4821,12,-4
4822,12,-4
4823,12,-4
4824,12,-4
4825,12,-4
4826,12,-4
4827,12,-4
4828,12,-4
4829,12,-4
4830,12,-4
4831,12,-5
4832,12,-4
4833,12,-5
4834,12,-4
4835,12,-5
4836,12,-4
4837,12,-4
4838,12,-4
4839,12,-4
4840,12,-4
4841,12,-4
4842,12,-4
4843,12,-4
4844,12,-4
4845,12,-4
4846,12,-4
4847,12,-4
4848,12,-4
4849,12,-4
4850,12,-4
4851,12,-4
4852,12,-4
4853,12,-4
4854,12,-4
4855,12,-4
4856,12,-5
4857,12,-4
4858,12,-4
4859,12,-4
4860,12,-5
4861,12,-4
4862,12,-4
4863,12,-4
4864,12,-4
4865,12,-4
4866,12,-5
4867,12,-4
4868,12,-5
4869,12,-4
4870,12,-5
4871,12,-4
4872,12,-5
4873,12,-4
4874,12,-4
4875,12,-4
4876,12,-4
4877,12,-4
4878,12,-4
4879,12,-4
4880,12,-4
4881,12,-4
4882,12,-4
4883,12,-4
4884,12,-4
4885,12,-4
4886,12,-4
4887,12,-4
4888,12,-4
4889,12,-4
4890,12,-4
4891,12,-4
4892,12,-4
4893,12,-4
4894,12,-4
4895,12,-4
4896,12,-4
4897,12,-4
4898,12,-4
4899,12,-5
4900,12,-4
4901,12,-5
4902,12,-4
4903,12,-5
4904,12,-4
4905,12,-5
4906,12,-4
4907,12,-4
4908,12,-4
4909,12,-4
4910,12,-4
4911,12,-4
4912,12,-4
4913,12,-4
4914,12,-4
4915,12,-4
4916,12,-4
4917,12,-4
4918,12,-4
4919,12,-4
4920,12,-4
4921,12,-4
4922,12,-4
4923,12,-4
4924,12,-4
4925,12,-4
4926,12,-4
4927,12,-4
4928,12,-4
4929,12,-4
4930,12,-4
4931,12,-4
4932,12,-4
4933,12,-4
4934,12,-4
4935,12,-4
4936,12,-4
4937,12,-4
4938,12,-5
4939,12,-4
4940,12,-5
4941,12,-4
4942,12,-5
4943,12,-4
4944,12,-4
4945,12,-4
4946,12,-4
4947,12,-4
4948,12,-4
4949,12,-4
4950,12,-4
4951,12,-4
4952,12,-4
4953,12,-4
4954,12,-4
4955,12,-4
4956,12,-4
4957,12,-4
4958,12,-4
4959,12,-4
4960,12,-4
4961,12,-4
4962,12,-4
4963,12,-4
4964,12,-4
4965,12,-4
4966,12,-4
4967,12,-4
4968,12,-4
4969,12,-4
4970,12,-4
4971,12,-4
4972,12,-4
4973,12,-5
4974,12,-4
4975,12,-4
4976,12,-4
4977,12,-5
4978,12,-4
4979,12,-5
4980,12,-4
4981,12,-4
4982,12,-4
4983,12,-4
4984,12,-4
4985,12,-4
4986,12,-4
4987,12,-5
4988,12,-4
4989,12,-4
4990,12,-4
4991,12,-4
4992,12,-4
4993,12,-5
4994,12,-4
4995,12,-5
4996,12,-4
4997,12,-5
4998,12,-4
4999,12,-4
5000,12,-4
5001,12,-4
5002,12,-4
5003,12,-5
5004,12,-4
5005,12,-4
5006,12,-4
5007,12,-4
5008,12,-4
5009,12,-4
5010,12,-4
5011,12,-4
5012,12,-4
5013,12,-4
5014,12,-4
5015,12,-4
5016,12,-4
5017,12,-4
5018,12,-4
5019,12,-4
5020,12,-4
5021,12,-4
5022,12,-4
5023,12,-4
5024,12,-4
5025,12,-4
5026,12,-4
5027,12,-4
5028,12,-4
5029,12,-4
5030,12,-4
5031,12,-4
5032,12,-4
5033,12,-4
5034,12,-4
5035,12,-4
5036,12,-4
5037,12,-4
5038,12,-4
5039,12,-4
5040,12,-4
5041,12,-4
5042,12,-4
5043,12,-4
5044,12,-4
5045,12,-4
5046,12,-5
5047,12,-4
5048,12,-4
5049,12,-4
5050,12,-5
5051,12,-4
5052,12,-5
5053,12,-4
5054,12,-4
5055,12,-4
5056,12,-4
5057,12,-4
5058,12,-4
5059,12,-4
5060,12,-5
5061,12,-4
5062,12,-5
5063,12,-4
5064,12,-5
5065,12,-4
5066,12,-5
5067,12,-4
5068,12,-5
5069,12,-4
5070,12,-5
5071,12,-4
5072,12,-5
5073,12,-4
5074,12,-5
5075,12,-4
5076,12,-5
5077,12,-4
5078,12,-4
5079,12,-4
5080,13,1
5081,13,1
5082,13,0
5083,13,0
5084,13,0
5085,13,0
5086,13,0
5087,13,1
5088,13,1
5089,13,0
5090,13,0
5091,13,0
5092,13,0
5093,13,1
5094,13,1
5095,13,1
5096,13,0
5097,13,0
5098,13,0
5099,13,0
5100,13,0
5101,13,1
5102,13,0
5103,13,0
5104,13,0
5105,13,0
5106,13,0
5107,13,1
5108,13,1
5109,13,1
5110,13,0
5111,13,0
5112,13,0
5113,13,0
5114,13,1
5115,13,1
5116,13,0
5117,13,0
5118,13,0
5119,13,0
5120,13,1
5121,13,1
5122,13,0
5123,13,0
5124,13,0
5125,13,0
5126,13,0
5127,13,1
5128,13,1
5129,13,1
5130,13,0
5131,13,0
5132,13,0
5133,13,0
5134,13,1
5135,13,1
5136,13,0
5137,13,0
5138,13,0
5139,13,0
5140,13,1
5141,13,1
5142,13,1
5143,13,1
5144,13,0
5145,13,0
5146,13,0
5147,13,0
5148,13,1
5149,13,1
5150,13,0
5151,13,0
5152,13,0
5153,13,0
5154,13,1
5155,13,1
5156,13,1
5157,13,0
5158,13,0
5159,13,0
5160,13,0
5161,13,1
5162,13,1
5163,13,1
5164,13,0
5165,13,0
5166,13,0
5167,13,0
5168,13,1
5169,13,1
5170,13,1
5171,13,0
5172,13,0
5173,13,0
5174,13,0
5175,13,1
5176,13,1
5177,13,1
5178,13,0
5179,13,0
5180,13,0
5181,13,0
5182,13,0
5183,13,1
5184,13,1
5185,13,0
5186,13,0
5187,13,0
5188,13,0
5189,13,0
5190,13,1
5191,13,1
5192,13,1
5193,13,0
5194,13,0
5195,13,0
5196,13,1
5197,13,1
5198,13,1
5199,13,1
5200,13,0
5201,13,0
5202,13,0
5203,13,0
5204,13,1
5205,13,1
5206,13,0
5207,13,0
5208,13,0
5209,13,0
5210,13,1
5211,13,1
5212,13,1
5213,13,1
5214,13,0
5215,13,0
5216,13,0
5217,13,0
5218,13,1
5219,13,1
5220,13,1
5221,13,0
5222,13,0
5223,13,0
5224,13,0
5225,13,1
5226,13,1
5227,13,0
5228,13,1
5229,13,0
5230,13,0
5231,13,0
5232,13,0
5233,13,0
5234,13,0
5235,13,0
5236,13,0
5237,13,1
5238,13,0
5239,13,1
5240,13,0
5241,13,1
5242,13,0
5243,13,1
5244,13,0
5245,13,1
5246,13,0
5247,13,1
5248,13,0
5249,13,1
5250,13,0
5251,13,1
5252,13,0
5253,13,0
5254,13,0
5255,13,0
5256,13,0
5257,13,0
5258,13,1
5259,13,0
5260,13,1
5261,13,0
5262,13,1
5263,13,0
5264,13,1
5265,13,0
5266,13,1
5267,13,0
5268,13,1
5269,13,0
5270,13,1
5271,13,0
5272,13,1
5273,13,0
5274,13,1
5275,13,0
5276,13,1
5277,13,0
5278,13,0
5279,13,0
5280,13,1
5281,13,0
5282,13,0
5283,13,0
5284,13,0
5285,13,0
5286,13,0
5287,13,1
5288,13,0
5289,13,1
5290,13,0
5291,13,1
5292,13,0
5293,13,1
5294,13,0
5295,13,1
5296,13,0
5297,13,1
5298,13,0
5299,13,1
5300,13,0
5301,13,1
5302,13,0
5303,13,1
5304,13,0
5305,13,1
5306,13,0
5307,13,1
5308,13,0
5309,13,1
5310,13,0
5311,13,0
5312,13,0
5313,13,0
5314,13,0
5315,13,0
5316,13,0
5317,13,0
5318,13,0
5319,13,0
5320,13,1
5321,13,0
5322,13,1
5323,13,0
5324,13,1
5325,13,0
5326,13,1
5327,13,0
5328,13,1
5329,13,0
5330,13,1
5331,13,0
5332,13,1
5333,13,0
5334,13,1
5335,13,0
5336,13,1
5337,13,0
5338,13,1
5339,13,0
5340,13,0
5341,13,0
5342,13,0
5343,13,0
5344,13,0
5345,13,1
5346,13,0
5347,13,1
5348,13,0
5349,13,1
5350,13,0
5351,13,1
5352,13,0
5353,13,1
5354,13,0
5355,13,1
5356,13,0
5357,13,1
5358,13,0
5359,13,1
5360,13,0
5361,13,1
5362,13,0
5363,13,1
5364,13,0
5365,13,1
5366,13,0
5367,13,1
5368,13,0
5369,13,0
5370,13,0
5371,13,1
5372,13,0
5373,13,0
5374,13,0
5375,13,0
5376,13,0
5377,13,0
5378,13,0
5379,13,0
5380,13,0
5381,13,0
5382,13,1
5383,13,0
5384,13,1
5385,13,0
5386,13,1
5387,13,0
5388,13,1
5389,13,0
5390,13,1
5391,13,0
5392,13,1
5393,13,0
5394,13,1
5395,13,0
5396,13,1
5397,13,0
5398,13,1
5399,13,0
5400,13,1
5401,13,0
5402,13,1
5403,13,0
5404,13,1
5405,13,0
5406,13,0
5407,13,0
5408,13,1
5409,13,0
5410,13,0
5411,13,0
5412,13,0
5413,13,0
5414,13,0
5415,13,1
5416,13,0
5417,13,1
5418,13,0
5419,13,1
5420,13,0
5421,13,1
5422,13,0
5423,13,1
5424,13,0
5425,13,1
5426,13,0
5427,13,1
5428,13,0
5429,13,1
5430,13,0
5431,13,1
5432,13,0
5433,13,1
5434,13,0
5435,13,1
5436,13,0
5437,13,1
5438,13,0
5439,13,1
5440,13,0
5441,13,1
5442,13,0
5443,13,0
5444,13,0
5445,13,0
5446,13,0
5447,13,0
5448,13,0
5449,13,0
5450,13,0
5451,13,0
5452,13,1
5453,13,0
5454,13,1
5455,13,0
5456,13,1
5457,13,0
5458,13,1
5459,13,0
5460,13,1
5461,13,0
5462,13,1
5463,13,0
5464,13,1
5465,13,0
5466,13,1
5467,13,0
5468,13,1
5469,13,0
5470,13,1
5471,13,0
5472,13,1
5473,13,0
5474,13,1
5475,13,0
5476,13,1
5477,13,0
5478,13,1
5479,13,0
5480,13,1
5481,13,0
5482,13,1
5483,13,0
5484,13,1
5485,13,0
5486,13,1
5487,13,0
5488,13,1
5489,13,0
5490,13,1
5491,13,0
5492,13,1
5493,13,0
5494,13,1
5495,13,0
5496,13,0
5497,13,0
5498,13,1
5499,13,0
5500,13,0
5501,13,0
5502,13,0
5503,13,0
5504,13,0
5505,13,0
5506,13,0
5507,13,1
5508,13,0
5509,13,1
5510,13,0
5511,13,0
5512,13,0
5513,13,1
5514,13,0
5515,13,1
5516,13,0
5517,13,1
5518,13,0
5519,13,1
5520,13,0
5521,13,1
5522,13,0
5523,13,1
5524,13,0
5525,13,1
5526,13,0
5527,13,1
5528,13,0
5529,13,1
5530,13,0
5531,13,1
5532,13,0
5533,13,1
5534,13,0
5535,13,1
5536,13,0
5537,13,1
5538,13,0
5539,13,1
5540,13,0
5541,13,1
5542,13,0
5543,13,1
5544,13,0
5545,13,1
5546,13,0
5547,13,1
5548,13,0
5549,13,1
5550,13,0
5551,13,1
5552,13,0
5553,13,1
5554,13,0
5555,13,1
5556,13,0
5557,13,1
5558,13,0
5559,13,1
5560,13,0
5561,13,1
5562,13,0
5563,13,1
5564,13,0
5565,13,1
5566,13,0
5567,13,1
5568,13,0
5569,13,1
5570,13,0
5571,13,1
5572,13,0
5573,13,1
5574,13,0
5575,13,0
5576,13,0
5577,13,0
5578,13,0
5579,13,0
5580,13,0
5581,13,0
5582,13,0
5583,13,0
5584,13,0
5585,13,0
5586,13,1
5587,13,0
5588,14,6
5589,14,6
5590,14,6
5591,14,6
5592,14,6
5593,14,6
5594,14,6
5595,14,6
5596,14,6
5597,14,6
5598,14,6
5599,14,6
5600,14,6
5601,14,7
5602,14,6
5603,14,6
5604,14,6
5605,14,6
5606,14,6
5607,14,6
5608,14,6
5609,14,6
5610,14,6
5611,14,6
5612,14,6
5613,14,6
5614,14,6
5615,14,7
5616,14,6
5617,14,6
5618,14,6
5619,14,6
5620,14,6
5621,14,6
5622,14,6
5623,14,6
5624,14,6
