,DOM,date,time,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,hX,hY,hZ,Temp,Humid
147,16,2/2/2021,14:30:10,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059,6.76750755310059
148,16,2/2/2021,14:30:20,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186,6.76768016815186
149,16,2/2/2021,14:30:30,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167,6.76918363571167
150,16,2/2/2021,14:30:40,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747,6.76789903640747
151,16,2/2/2021,14:30:50,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357,6.76724529266357
152,16,2/2/2021,14:31:00,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601,6.76758718490601
153,16,2/2/2021,14:31:10,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201,6.76759624481201
154,16,2/2/2021,14:31:20,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333
155,16,2/2/2021,14:31:30,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551,6.76779365539551
156,16,2/2/2021,14:31:40,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749,6.76776647567749
