,DOM,time
3220,8,33728109
3221,8,33925109
3222,8,34122110
3223,8,34319110
3224,8,34516110
3225,8,34713111
3226,8,34910111
3227,8,35107112
3228,8,35304112
3229,8,35501113
3230,8,35698113
3231,8,35895114
3232,8,36092114
3233,8,36289115
3234,8,36486115
3235,8,36683116
3236,8,36880116
3237,8,37077117
3238,8,37274117
3239,8,37471118
3240,8,37668118
3241,8,37865119
3242,8,38062119
3243,8,38259120
3244,8,38456120
3245,8,38653121
3246,8,38850121
3247,8,39047122
3248,8,39244122
3249,8,39441123
3250,8,39638123
3251,8,39835123
3252,8,40032124
3253,8,40229124
3254,8,40426125
3255,8,40623125
3256,8,40820126
3257,8,41017126
3258,8,41214127
3259,8,41411127
3260,8,41608128
3261,8,41805128
3262,8,42002129
3263,8,42199129
3264,8,42396130
3265,8,42593130
3266,8,42790131
3267,8,42987131
3268,8,43184132
3269,8,43381132
3270,8,43578133
3271,8,43775133
3272,8,43972134
3273,8,44169134
3274,8,44366135
3275,8,44563135
3276,8,44760135
3277,8,44957136
3278,8,45154136
3279,8,45351137
3280,8,45548137
3281,8,45745138
3282,8,45942138
3283,8,46139139
3284,8,46336139
3285,8,46533140
3286,8,46730140
3287,8,46927141
3288,8,47124141
3289,8,47321142
3290,8,47518142
3291,8,47715143
3292,8,47912143
3293,8,48109144
3294,8,48306144
3295,8,48503145
3296,8,48700145
3297,8,48897146
3298,8,49094146
3299,8,49291147
3300,8,49488147
3301,8,49685148
3302,8,49882148
3303,8,50079148
3304,8,50276149
3305,8,50473149
3306,8,50670150
3307,8,50867150
3308,8,51064151
3309,8,51261151
3310,8,51458152
3311,8,51655152
3312,8,51852153
3313,8,52049153
3314,8,52246154
3315,8,52443154
3316,8,52640155
3317,8,52837155
3318,8,53034156
3319,8,53231156
3320,8,53428157
3321,8,53625157
3322,8,53822158
3323,8,54019158
3324,8,54216159
3325,8,54413159
3326,8,54610160
3327,8,54807160
3328,8,55004161
3329,8,55201161
3330,8,55398162
3331,8,55595162
3332,8,55792163
3333,8,55989163
3334,8,56186164
3335,8,56383164
3336,8,56580165
3337,8,56777165
3338,8,56974165
3339,8,57171166
3340,8,57368166
3341,8,57565167
3342,8,57762167
3343,8,57959168
3344,8,58156168
3345,8,58353169
3346,8,58550169
3347,8,58747170
3348,8,58944170
3349,8,59141171
3350,8,59338171
3351,8,59535172
3352,8,59732172
3353,8,59929173
3354,8,60126173
3355,8,60323174
3356,8,60520174
3357,8,60717175
3358,8,60914175
3359,8,61111176
3360,8,61308176
3361,8,61505177
3362,8,61702177
3363,8,61899178
3364,8,62096178
3365,8,62293179
3366,8,62490179
3367,8,62687179
3368,8,62884180
3369,8,63081181
3370,8,63278181
3371,8,63475181
3372,8,63672182
3373,8,63869183
3374,8,64066183
3375,8,64263183
3376,8,64460184
3377,8,64657184
3378,8,64854185
3379,8,65051185
3380,8,65248186
3381,8,65445186
3382,8,65642187
3383,8,65839187
3384,8,66036188
3385,8,66233188
3386,8,66430189
3387,8,66627189
3388,8,66824190
3389,8,67021190
3390,8,67218191
3391,8,67415191
3392,8,67612192
3393,8,67809192
3394,8,68006193
3395,8,68203193
3396,8,68400194
3397,8,68597194
3398,8,68794195
3399,8,68991195
3400,8,69188196
3401,8,69385196
3402,8,69582197
3403,8,69779197
3404,8,69976198
3405,8,70173198
3406,8,70370199
3407,8,70567199
3408,8,70764200
3409,8,70961200
3410,8,71158201
3411,8,71355201
3412,8,71552201
3413,8,71749202
3414,8,71946202
3415,8,72143203
3416,8,72340203
3417,8,72537204
3418,8,72734204
3419,8,72931205
3420,8,73128205
3421,8,73325206
3422,8,73522206
3423,8,73719207
3424,8,73916207
3425,8,74113208
3426,8,74310208
3427,8,74507209
3428,8,74704209
3429,8,74901210
3430,8,75098210
3431,8,75295211
3432,8,75492211
3433,8,75689212
3434,8,75886212
3435,8,76083213
3436,8,76280213
3437,8,76477214
3438,8,76674214
3439,8,76871215
3440,8,77068215
3441,8,77265216
3442,8,77462216
3443,8,77659217
3444,8,77856217
3445,8,78053218
3446,8,78250218
3447,8,78447219
3448,8,78644219
3449,8,78841220
3450,8,79038220
3451,8,79235221
3452,8,79432221
3453,8,79629222
3454,8,79826222
3455,8,80023223
3456,8,80220223
3457,8,80417223
3458,8,80614224
3459,8,80811225
3460,8,81008225
3461,8,81205225
3462,8,81402226
3463,8,81599226
3464,8,81796227
3465,8,81993227
3466,8,82190228
3467,8,82387228
3468,8,82584229
3469,8,82781229
3470,8,82978230
3471,8,83175230
3472,8,83372231
3473,8,83569231
3474,8,83766232
3475,8,83963232
3476,8,84160233
3477,8,84357233
3478,8,84554234
3479,8,84751234
3480,8,84948235
3481,8,85145235
3482,8,85342236
3483,8,85539236
3484,8,85736237
3485,8,85933237
3486,8,86130238
3487,8,86327238
3488,8,86524239
3489,8,86721239
3490,8,86918240
3491,8,87115240
3492,8,87312241
3493,8,87509241
3494,8,87706242
3495,8,87903242
3496,8,88100243
3497,8,88494231
3498,8,88691232
3499,8,88888232
3500,8,89085233
3501,8,89282233
3502,8,89479234
3503,8,89676234
3504,8,89873235
3505,8,90070235
3506,8,90267236
3507,8,90464236
3508,8,90661237
3509,8,90858237
3510,8,91055238
3511,8,91252238
3512,8,91449239
3513,8,91646239
3514,8,91843240
3515,8,92040240
3516,8,92237241
3517,8,92434241
3518,8,92631242
3519,8,92828242
3520,8,93025243
3521,8,93222243
3522,8,93419243
3523,8,93616244
3524,8,93813244
3525,8,94010245
3526,8,94207245
3527,8,94404246
3528,8,94601247
3529,8,94798247
3530,8,94995247
3531,8,95192248
3532,8,95389248
3533,8,95586249
3534,8,95783250
3535,8,95980250
3536,8,96177251
3537,8,96374251
3538,8,96571252
3539,8,96768252
3540,8,96965252
3541,8,97162253
3542,8,97359254
3543,8,97556254
3544,8,97753255
3545,8,97950255
3546,8,98147255
3547,8,98344256
3548,8,98541256
3549,8,98738257
3550,8,98935257
3551,8,99132258
3552,8,99329258
3553,8,99526259
3554,8,99723259
3555,8,99920260
3556,9,40971
3557,9,237972
3558,9,434973
3559,9,631974
3560,9,828974
3561,9,1025975
3562,9,1222976
3563,9,1419977
3564,9,1616978
3565,9,1813979
3566,9,2010979
3567,9,2207980
3568,9,2404981
3569,9,2601982
3570,9,2798983
3571,9,2995984
3572,9,3192985
3573,9,3389986
3574,9,3586986
3575,9,3783987
3576,9,3980988
3577,9,4177989
3578,9,4374990
3579,9,4571991
3580,9,4768991
3581,9,4965992
3582,9,5162993
3583,9,5359994
3584,9,5556995
3585,9,5753996
3586,9,5950997
3587,9,6147997
3588,9,6344998
3589,9,6541999
3590,9,6739000
3591,9,6936001
3592,9,7133002
3593,9,7330003
3594,9,7527003
3595,9,7724004
3596,9,7921005
3597,9,8118006
3598,9,8315007
3599,9,8512008
3600,9,8709008
3601,9,8906009
3602,9,9103010
3603,9,9300011
3604,9,9497012
3605,9,9694013
3606,9,9891014
3607,9,10088015
3608,9,10285015
3609,9,10482016
3610,9,10679017
3611,9,10876018
3612,9,11073019
3613,9,11270020
3614,9,11467020
3615,9,11664021
3616,9,11861022
3617,9,12058023
3618,9,12255024
3619,9,12452025
3620,9,12649026
3621,9,12846026
3622,9,13043027
3623,9,13240028
3624,9,13437029
3625,9,13634030
3626,9,13831031
3627,9,14028032
3628,9,14225032
3629,9,14422033
3630,9,14619034
3631,9,14816035
3632,9,15013036
3633,9,15210037
3634,9,15407038
3635,9,15604038
3636,9,15801039
3637,9,15998040
3638,9,16195041
3639,9,16392042
3640,9,16589043
3641,9,16786044
3642,9,16983044
3643,9,17180045
3644,9,17377046
3645,9,17574047
3646,9,17771048
3647,9,17968049
3648,9,18165050
3649,9,18362050
3650,9,18559051
3651,9,18756052
3652,9,18953053
3653,9,19150054
3654,9,19347055
3655,9,19544055
3656,9,19741056
3657,9,19938057
3658,9,20135058
3659,9,20332059
3660,9,20529060
3661,9,20726061
3662,9,20923062
3663,9,21120063
3664,9,21317063
3665,9,21514064
3666,9,21711065
3667,9,21908066
3668,9,22105067
3669,9,22302067
3670,9,22499068
3671,9,22696069
3672,9,22893070
3673,9,23090071
3674,9,23287072
3675,9,23484073
3676,9,23681074
3677,9,23878074
3678,9,24075075
3679,9,24272076
3680,9,24469077
3681,9,24666078
3682,9,24863079
3683,9,25060080
3684,9,25257080
3685,9,25454081
3686,9,25651082
3687,9,25848083
3688,9,26045084
3689,9,26242085
3690,9,26439086
3691,9,26636086
3692,9,26833087
3693,9,27030088
3694,9,27227089
3695,9,27424090
3696,9,27621091
3697,9,27818092
3698,9,28015092
3699,9,28212093
3700,9,28409094
3701,9,28606095
3702,9,28803096
3703,9,29000096
3704,9,29197097
3705,9,29394097
3706,9,29591098
3707,9,29788098
3708,9,29985099
3709,9,30182099
3710,9,30379100
3711,9,30576100
3712,9,30773101
3713,9,30970101
3714,9,31167101
3715,9,31364102
3716,9,31561102
3717,9,31758103
3718,9,31955103
3719,9,32152104
3720,9,32349104
3721,9,32546105
3722,9,32743105
3723,9,32940106
3724,9,33137106
3725,9,33334107
3726,9,33531107
3727,9,33728108
3728,9,33925108
3729,9,34122109
3730,9,34319109
3731,9,34516110
3732,9,34713110
3733,9,34910111
3734,9,35107111
3735,9,35304112
3736,9,35501112
3737,9,35698113
3738,9,35895113
3739,9,36092114
3740,9,36289114
3741,9,36486115
3742,9,36683115
3743,9,36880115
3744,9,37077116
3745,9,37274116
3746,9,37471117
3747,9,37668117
3748,9,37865118
3749,9,38062118
3750,9,38259119
3751,9,38456119
3752,9,38653120
3753,9,38850120
3754,9,39047121
3755,9,39244121
3756,9,39441122
3757,9,39638122
3758,9,39835123
3759,9,40032123
3760,9,40229124
3761,9,40426124
3762,9,40623125
3763,9,40820125
3764,9,41017126
3765,9,41214126
3766,9,41411126
3767,9,41608127
3768,9,41805127
3769,9,42002128
3770,9,42199128
3771,9,42396129
3772,9,42593129
3773,9,42790130
3774,9,42987130
3775,9,43184131
3776,9,43381131
3777,9,43578132
3778,9,43775132
3779,9,43972133
3780,9,44169133
3781,9,44366134
3782,9,44563134
3783,9,44760135
3784,9,44957135
3785,9,45154136
3786,9,45351136
3787,9,45548137
3788,9,45745137
3789,9,45942138
3790,9,46139138
3791,9,46336139
3792,9,46533139
3793,9,46730140
3794,9,46927140
3795,9,47124141
3796,9,47321141
3797,9,47518142
3798,9,47715142
3799,9,47912143
3800,9,48109143
3801,9,48306143
3802,9,48503144
3803,9,48700144
3804,9,48897145
3805,9,49094145
3806,9,49291146
3807,9,49488146
3808,9,49685147
3809,9,49882147
3810,9,50079148
3811,9,50276148
3812,9,50473149
3813,9,50670149
3814,9,50867150
3815,9,51064150
3816,9,51261151
3817,9,51458151
3818,9,51655152
3819,9,51852152
3820,9,52049153
3821,9,52246153
3822,9,52443154
3823,9,52640154
3824,9,52837155
3825,9,53034155
3826,9,53231156
3827,9,53428156
3828,9,53625157
3829,9,53822157
3830,9,54019157
3831,9,54216158
3832,9,54413158
3833,9,54610159
3834,9,54807159
3835,9,55004160
3836,9,55201160
3837,9,55398161
3838,9,55595161
3839,9,55792162
3840,9,55989162
3841,9,56186163
3842,9,56383163
3843,9,56580164
3844,9,56777164
3845,9,56974165
3846,9,57171165
3847,9,57368166
3848,9,57565166
3849,9,57762167
3850,9,57959167
3851,9,58156168
3852,9,58353168
3853,9,58550169
3854,9,58747169
3855,9,58944170
3856,9,59141170
3857,9,59338171
3858,9,59535171
3859,9,59732172
3860,9,59929172
3861,9,60126173
3862,9,60323173
3863,9,60520174
3864,9,60717174
3865,9,60914174
3866,9,61111175
3867,9,61308175
3868,9,61505176
3869,9,61702176
3870,9,61899177
3871,9,62096177
3872,9,62293178
3873,9,62490178
3874,9,62687179
3875,9,62884179
3876,9,63081180
3877,9,63278180
3878,9,63475181
3879,9,63672181
3880,9,63869182
3881,9,64066182
3882,9,64263183
3883,9,64460183
3884,9,64657184
3885,9,64854184
3886,9,65051185
3887,9,65248185
3888,9,65445186
3889,9,65642186
3890,9,65839187
3891,9,66036187
3892,9,66233188
3893,9,66430188
3894,9,66627189
3895,9,66824189
3896,9,67021190
3897,9,67218190
3898,9,67415191
3899,9,67612191
3900,9,67809191
3901,9,68006192
3902,9,68203192
3903,9,68400193
3904,9,68597193
3905,9,68794194
3906,9,68991194
3907,9,69188195
3908,9,69385195
3909,9,69582196
3910,9,69779196
3911,9,69976197
3912,9,70173197
3913,9,70370198
3914,9,70567198
3915,9,70764199
3916,9,70961199
3917,9,71158200
3918,9,71355200
3919,9,71552201
3920,9,71749201
3921,9,71946202
3922,9,72143202
3923,9,72340203
3924,9,72537203
3925,9,72734204
3926,9,72931204
3927,9,73128205
3928,9,73325205
3929,9,73522206
3930,9,73719206
3931,9,73916207
3932,9,74113207
3933,9,74310208
3934,9,74507208
3935,9,74704209
3936,9,74901209
3937,9,75098210
3938,9,75295210
3939,9,75492210
3940,9,75689211
3941,9,75886211
3942,9,76083212
3943,9,76280212
3944,9,76477213
3945,9,76674213
3946,9,76871214
3947,9,77068214
3948,9,77265215
3949,9,77462215
3950,9,77659216
3951,9,77856216
3952,9,78053217
3953,9,78250217
3954,9,78447218
3955,9,78644218
3956,9,78841219
3957,9,79038219
3958,9,79235220
3959,9,79432220
3960,9,79629221
3961,9,79826221
3962,9,80023222
3963,9,80220222
3964,9,80417223
3965,9,80614223
3966,9,80811224
3967,9,81008224
3968,9,81205225
3969,9,81402225
3970,9,81599226
3971,9,81796226
3972,9,81993227
3973,9,82190227
3974,9,82387228
3975,9,82584228
3976,9,82781229
3977,9,82978229
3978,9,83175230
3979,9,83372230
3980,9,83569231
3981,9,83766231
3982,9,83963232
3983,9,84160232
3984,9,84357233
3985,9,84554233
3986,9,84751234
3987,9,84948234
3988,9,85145235
3989,9,85342235
3990,9,85539236
3991,9,85736236
3992,9,85933237
3993,9,86130237
3994,9,86327238
3995,9,86524238
3996,9,86721239
3997,9,86918239
3998,9,87115239
3999,9,87312240
4000,9,87509240
4001,9,87706241
4002,9,87903241
4003,9,88100242
4004,9,88297242
4005,9,88494243
4006,9,88691243
4007,9,88888244
4008,9,89085245
4009,9,89282245
4010,9,89479245
4011,9,89676246
4012,9,89873246
4013,9,90070247
4014,9,90267247
4015,9,90464248
4016,9,90661248
4017,9,90858249
4018,9,91055250
4019,9,91252250
4020,9,91449250
4021,9,91646251
4022,9,91843251
4023,9,92040252
4024,9,92237252
4025,9,92434253
4026,9,92631253
4027,9,92828254
4028,9,93025254
4029,9,93222255
4030,9,93419255
4031,9,93616256
4032,9,93813256
4033,9,94010257
4034,9,94207257
4035,9,94404258
4036,9,94601258
4037,9,94798259
4038,9,94995259
4039,9,95192260
4040,9,95389260
4041,9,95586261
4042,9,95783261
4043,9,95980262
4044,9,96177262
4045,9,96374263
4046,9,96571263
4047,9,96768264
4048,9,96965264
4049,9,97162265
4050,9,97359265
4051,9,97556266
4052,9,97753266
4053,9,97950267
4054,9,98147267
4055,9,98344268
4056,9,98541268
4057,9,98738269
4058,9,98935269
4059,9,99132270
4060,9,99329270
4061,9,99526271
4062,9,99723271
4063,9,99920272
4064,10,40963
4065,10,237964
4066,10,434965
4067,10,631966
4068,10,828967
4069,10,1025967
4070,10,1222968
4071,10,1419969
4072,10,1616970
4073,10,1813971
4074,10,2010972
4075,10,2207973
4076,10,2404973
4077,10,2601974
4078,10,2798975
4079,10,2995976
4080,10,3192977
4081,10,3389978
4082,10,3586979
4083,10,3783979
4084,10,3980980
4085,10,4177981
4086,10,4374982
4087,10,4571983
4088,10,4768984
4089,10,4965985
4090,10,5162985
4091,10,5359986
4092,10,5556987
4093,10,5753988
4094,10,5950989
4095,10,6147990
4096,10,6344990
4097,10,6541991
4098,10,6738992
4099,10,6935993
4100,10,7132994
4101,10,7329995
4102,10,7526996
4103,10,7723996
4104,10,7920997
4105,10,8117998
4106,10,8314999
4107,10,8512000
4108,10,8709001
4109,10,8906002
4110,10,9103002
4111,10,9300003
4112,10,9497004
4113,10,9694005
4114,10,9891006
4115,10,10088007
4116,10,10285008
4117,10,10482008
4118,10,10679009
4119,10,10876010
4120,10,11073011
4121,10,11270012
4122,10,11467013
4123,10,11664013
4124,10,11861014
4125,10,12058015
4126,10,12255016
4127,10,12452017
4128,10,12649018
4129,10,12846019
4130,10,13043019
4131,10,13240020
4132,10,13437021
4133,10,13634022
4134,10,13831023
4135,10,14028024
4136,10,14225025
4137,10,14422025
4138,10,14619026
4139,10,14816027
4140,10,15013028
4141,10,15210029
4142,10,15407030
4143,10,15604031
4144,10,15801031
4145,10,15998032
4146,10,16195033
4147,10,16392034
4148,10,16589035
4149,10,16786036
4150,10,16983037
4151,10,17180037
4152,10,17377038
4153,10,17574039
4154,10,17771040
4155,10,17968041
4156,10,18165042
4157,10,18362043
4158,10,18559043
4159,10,18756044
4160,10,18953045
4161,10,19150046
4162,10,19347047
4163,10,19544048
4164,10,19741049
4165,10,19938050
4166,10,20135050
4167,10,20332051
4168,10,20529052
4169,10,20726053
4170,10,20923054
4171,10,21120055
4172,10,21317055
4173,10,21514056
4174,10,21711057
4175,10,21908058
4176,10,22105059
4177,10,22302060
4178,10,22499061
4179,10,22696061
4180,10,22893062
4181,10,23090063
4182,10,23287064
4183,10,23484065
4184,10,23681066
4185,10,23878067
4186,10,24075067
4187,10,24272068
4188,10,24469069
4189,10,24666070
4190,10,24863071
4191,10,25060072
4192,10,25257073
4193,10,25454073
4194,10,25651074
4195,10,25848075
4196,10,26045076
4197,10,26242077
4198,10,26439078
4199,10,26636079
4200,10,26833080
4201,10,27030080
4202,10,27227081
4203,10,27424082
4204,10,27621083
4205,10,27818084
4206,10,28015085
4207,10,28212086
4208,10,28409086
4209,10,28606087
4210,10,28803088
4211,10,29000088
4212,10,29197089
4213,10,29394089
4214,10,29591090
4215,10,29788090
4216,10,29985091
4217,10,30182091
4218,10,30379092
4219,10,30576092
4220,10,30773093
4221,10,30970093
4222,10,31167094
4223,10,31364094
4224,10,31561095
4225,10,31758095
4226,10,31955096
4227,10,32152096
4228,10,32349097
4229,10,32546097
4230,10,32743098
4231,10,32940098
4232,10,33137098
4233,10,33334099
4234,10,33531099
4235,10,33728100
4236,10,33925100
4237,10,34122101
4238,10,34319101
4239,10,34516102
4240,10,34713102
4241,10,34910103
4242,10,35107103
4243,10,35304104
4244,10,35501104
4245,10,35698105
4246,10,35895105
4247,10,36092106
4248,10,36289106
4249,10,36486107
4250,10,36683107
4251,10,36880108
4252,10,37077108
4253,10,37274109
4254,10,37471109
4255,10,37668110
4256,10,37865110
4257,10,38062111
4258,10,38259111
4259,10,38456112
4260,10,38653112
4261,10,38850113
4262,10,39047113
4263,10,39244114
4264,10,39441114
4265,10,39638114
4266,10,39835115
4267,10,40032115
4268,10,40229116
4269,10,40426116
4270,10,40623117
4271,10,40820117
4272,10,41017118
4273,10,41214118
4274,10,41411119
4275,10,41608119
4276,10,41805120
4277,10,42002120
4278,10,42199121
4279,10,42396121
4280,10,42593122
4281,10,42790122
4282,10,42987123
4283,10,43184123
4284,10,43381124
4285,10,43578124
4286,10,43775125
4287,10,43972125
4288,10,44169126
4289,10,44366126
4290,10,44563126
4291,10,44760127
4292,10,44957127
4293,10,45154128
4294,10,45351128
4295,10,45548129
4296,10,45745129
4297,10,45942130
4298,10,46139130
4299,10,46336131
4300,10,46533131
4301,10,46730132
4302,10,46927132
4303,10,47124133
4304,10,47321133
4305,10,47518134
4306,10,47715134
4307,10,47912135
4308,10,48109135
4309,10,48306136
4310,10,48503136
4311,10,48700137
4312,10,48897137
4313,10,49094137
4314,10,49291138
4315,10,49488139
4316,10,49685139
4317,10,49882139
4318,10,50079140
4319,10,50276140
4320,10,50473141
4321,10,50670141
4322,10,50867142
4323,10,51064142
4324,10,51261143
4325,10,51458143
4326,10,51655144
4327,10,51852144
4328,10,52049145
4329,10,52246145
4330,10,52443146
4331,10,52640146
4332,10,52837147
4333,10,53034147
4334,10,53231148
4335,10,53428148
4336,10,53625149
4337,10,53822149
4338,10,54019150
4339,10,54216150
4340,10,54413151
4341,10,54610151
4342,10,54807152
4343,10,55004152
4344,10,55201153
4345,10,55398153
4346,10,55595154
4347,10,55792154
4348,10,55989155
4349,10,56186155
4350,10,56383155
4351,10,56580156
4352,10,56777157
4353,10,56974157
4354,10,57171157
4355,10,57368158
4356,10,57565158
4357,10,57762159
4358,10,57959159
4359,10,58156160
4360,10,58353160
4361,10,58550161
4362,10,58747161
4363,10,58944162
4364,10,59141162
4365,10,59338163
4366,10,59535163
4367,10,59732164
4368,10,59929164
4369,10,60126165
4370,10,60323165
4371,10,60520166
4372,10,60717166
4373,10,60914167
4374,10,61111167
4375,10,61308168
4376,10,61505168
4377,10,61702169
4378,10,61899169
4379,10,62096170
4380,10,62293170
4381,10,62490171
4382,10,62687171
4383,10,62884171
4384,10,63081172
4385,10,63278173
4386,10,63475173
4387,10,63672173
4388,10,63869174
4389,10,64066174
4390,10,64263175
4391,10,64460175
4392,10,64657176
4393,10,64854177
4394,10,65051177
4395,10,65248177
4396,10,65445178
4397,10,65642178
4398,10,65839179
4399,10,66036179
4400,10,66233180
4401,10,66430180
4402,10,66627181
4403,10,66824181
4404,10,67021182
4405,10,67218182
4406,10,67415183
4407,10,67612183
4408,10,67809184
4409,10,68006184
4410,10,68203185
4411,10,68400185
4412,10,68597186
4413,10,68794186
4414,10,68991187
4415,10,69188187
4416,10,69385188
4417,10,69582188
4418,10,69779189
4419,10,69976189
4420,10,70173190
4421,10,70370190
4422,10,70567191
4423,10,70764191
4424,10,70961191
4425,10,71158192
4426,10,71355193
4427,10,71552193
4428,10,71749193
4429,10,71946194
4430,10,72143194
4431,10,72340195
4432,10,72537195
4433,10,72734196
4434,10,72931196
4435,10,73128197
4436,10,73325197
4437,10,73522198
4438,10,73719198
4439,10,73916199
4440,10,74113199
4441,10,74310200
4442,10,74507200
4443,10,74704201
4444,10,74901201
4445,10,75098202
4446,10,75295202
4447,10,75492203
4448,10,75689203
4449,10,75886204
4450,10,76083204
4451,10,76280205
4452,10,76477205
4453,10,76674206
4454,10,76871206
4455,10,77068207
4456,10,77265207
4457,10,77462208
4458,10,77659208
4459,10,77856209
4460,10,78053209
4461,10,78250210
4462,10,78447210
4463,10,78644211
4464,10,78841211
4465,10,79038212
4466,10,79235212
4467,10,79432213
4468,10,79629213
4469,10,79826213
4470,10,80023214
4471,10,80220214
4472,10,80417215
4473,10,80614215
4474,10,80811216
4475,10,81008216
4476,10,81205217
4477,10,81402217
4478,10,81599218
4479,10,81796218
4480,10,81993219
4481,10,82190219
4482,10,82387220
4483,10,82584220
4484,10,82781221
4485,10,82978221
4486,10,83175222
4487,10,83372222
4488,10,83569223
4489,10,83766223
4490,10,83963224
4491,10,84160224
4492,10,84357225
4493,10,84554225
4494,10,84751226
4495,10,84948226
4496,10,85145227
4497,10,85342227
4498,10,85539228
4499,10,85736228
4500,10,85933229
4501,10,86130229
4502,10,86327230
4503,10,86524230
4504,10,86721231
4505,10,86918231
4506,10,87115232
4507,10,87312232
4508,10,87509233
4509,10,87706233
4510,10,87903234
4511,10,88100234
4512,10,88297235
4513,10,88494235
4514,10,88691236
4515,10,88888236
4516,10,89085237
4517,10,89282237
4518,10,89479238
4519,10,89676238
4520,10,89873239
4521,10,90070239
4522,10,90267240
4523,10,90464240
4524,10,90661241
4525,10,90858241
4526,10,91055242
4527,10,91252242
4528,10,91449243
4529,10,91646243
4530,10,91843243
4531,10,92040244
4532,10,92237245
4533,10,92434245
4534,10,92631246
4535,10,92828246
4536,10,93025247
4537,10,93222247
4538,10,93419247
4539,10,93616248
4540,10,93813248
4541,10,94010249
4542,10,94207249
4543,10,94404250
4544,10,94601251
4545,10,94798251
4546,10,94995252
4547,10,95192252
4548,10,95389253
4549,10,95586253
4550,10,95783254
4551,10,95980254
4552,10,96177254
4553,10,96374255
4554,10,96571255
4555,10,96768256
4556,10,96965256
4557,10,97162257
4558,10,97359257
4559,10,97556258
4560,10,97753258
4561,10,97950259
4562,10,98147259
4563,10,98344260
4564,10,98541260
4565,10,98738261
4566,10,98935261
4567,10,99132262
4568,10,99329262
4569,10,99526263
4570,10,99723263
4571,10,99920264
4572,11,40958
4573,11,237959
4574,11,434960
4575,11,631961
4576,11,828962
4577,11,1025963
4578,11,1222963
4579,11,1419964
4580,11,1616965
4581,11,1813966
4582,11,2010967
4583,11,2207968
4584,11,2404969
4585,11,2601969
4586,11,2798970
4587,11,2995971
4588,11,3192972
4589,11,3389973
4590,11,3586974
4591,11,3783975
4592,11,3980975
4593,11,4177976
4594,11,4374977
4595,11,4571978
4596,11,4768979
4597,11,4965980
4598,11,5162980
4599,11,5359981
4600,11,5556982
4601,11,5753983
4602,11,5950984
4603,11,6147985
4604,11,6344986
4605,11,6541987
4606,11,6738987
4607,11,6935988
4608,11,7132989
4609,11,7329990
4610,11,7526991
4611,11,7723991
4612,11,7920992
4613,11,8117993
4614,11,8314994
4615,11,8511995
4616,11,8708996
4617,11,8905997
4618,11,9102998
4619,11,9299998
4620,11,9496999
4621,11,9694000
4622,11,9891001
4623,11,10088002
4624,11,10285003
4625,11,10482003
4626,11,10679004
4627,11,10876005
4628,11,11073006
4629,11,11270007
4630,11,11467008
4631,11,11664009
4632,11,11861009
4633,11,12058010
4634,11,12255011
4635,11,12452012
4636,11,12649013
4637,11,12846014
4638,11,13043015
4639,11,13240015
4640,11,13437016
4641,11,13634017
4642,11,13831018
4643,11,14028019
4644,11,14225020
4645,11,14422021
4646,11,14619021
4647,11,14816022
4648,11,15013023
4649,11,15210024
4650,11,15407025
4651,11,15604026
4652,11,15801027
4653,11,15998027
4654,11,16195028
4655,11,16392029
4656,11,16589030
4657,11,16786031
4658,11,16983032
4659,11,17180033
4660,11,17377034
4661,11,17574034
4662,11,17771035
4663,11,17968036
4664,11,18165037
4665,11,18362038
4666,11,18559039
4667,11,18756039
4668,11,18953040
4669,11,19150041
4670,11,19347042
4671,11,19544043
4672,11,19741044
4673,11,19938045
4674,11,20135045
4675,11,20332046
4676,11,20529047
4677,11,20726048
4678,11,20923049
4679,11,21120050
4680,11,21317051
4681,11,21514051
4682,11,21711052
4683,11,21908053
4684,11,22105054
4685,11,22302055
4686,11,22499056
4687,11,22696057
4688,11,22893057
4689,11,23090058
4690,11,23287059
4691,11,23484060
4692,11,23681061
4693,11,23878062
4694,11,24075063
4695,11,24272063
4696,11,24469064
4697,11,24666065
4698,11,24863066
4699,11,25060067
4700,11,25257068
4701,11,25454069
4702,11,25651069
4703,11,25848070
4704,11,26045071
4705,11,26242072
4706,11,26439073
4707,11,26636074
4708,11,26833075
4709,11,27030076
4710,11,27227076
4711,11,27424077
4712,11,27621078
4713,11,27818079
4714,11,28015080
4715,11,28212081
4716,11,28409082
4717,11,28606082
4718,11,28803083
4719,11,29000083
4720,11,29197084
4721,11,29394084
4722,11,29591085
4723,11,29788085
4724,11,29985086
4725,11,30182086
4726,11,30379087
4727,11,30576087
4728,11,30773088
4729,11,30970088
4730,11,31167089
4731,11,31364089
4732,11,31561090
4733,11,31758090
4734,11,31955091
4735,11,32152091
4736,11,32349092
4737,11,32546092
4738,11,32743093
4739,11,32940093
4740,11,33137094
4741,11,33334094
4742,11,33531095
4743,11,33728095
4744,11,33925096
4745,11,34122096
4746,11,34319097
4747,11,34516097
4748,11,34713097
4749,11,34910098
4750,11,35107098
4751,11,35304099
4752,11,35501099
4753,11,35698100
4754,11,35895100
4755,11,36092101
4756,11,36289101
4757,11,36486102
4758,11,36683102
4759,11,36880103
4760,11,37077103
4761,11,37274104
4762,11,37471104
4763,11,37668105
4764,11,37865105
4765,11,38062106
4766,11,38259106
4767,11,38456107
4768,11,38653107
4769,11,38850108
4770,11,39047108
4771,11,39244109
4772,11,39441109
4773,11,39638110
4774,11,39835110
4775,11,40032111
